content,Normalisasi,Tokenize,Stopword,Stemming
instagram saya tiba di tangguhkan dan dimintai sesi selfi video max hari kalau tidak akan di hapus permanen oleh instagram ok saya lakukan tapi masalahnya tidak bisa selfi dengan alasan memori penuh jaringan kuota tidak bagus padahal memori saya masih banyak sudah saya hapus aplikasi dll seharian tetep gak bisa selfie video saya komplain dan marah kalau instagram saya bener bener akan di hapus paksa oleh instagram karena banyak kenangan yang saya simpan di ig,instagram saya tiba di tangguhkan dan dimintai sesi selfi video max hari kalau tidak akan di hapus permanen oleh instagram ok saya lakukan tapi masalahnya tidak bisa selfi dengan alasan memori penuh jaringan kuota tidak bagus padahal memori saya masih banyak sudah saya hapus aplikasi dll seharian tetap tidak bisa selfie video saya komplain dan marah kalau instagram saya bener bener akan di hapus paksa oleh instagram karena banyak kenangan yang saya simpan di instagram,"['instagram', 'saya', 'tiba', 'di', 'tangguhkan', 'dan', 'dimintai', 'sesi', 'selfi', 'video', 'max', 'hari', 'kalau', 'tidak', 'akan', 'di', 'hapus', 'permanen', 'oleh', 'instagram', 'ok', 'saya', 'lakukan', 'tapi', 'masalahnya', 'tidak', 'bisa', 'selfi', 'dengan', 'alasan', 'memori', 'penuh', 'jaringan', 'kuota', 'tidak', 'bagus', 'padahal', 'memori', 'saya', 'masih', 'banyak', 'sudah', 'saya', 'hapus', 'aplikasi', 'dll', 'seharian', 'tetap', 'tidak', 'bisa', 'selfie', 'video', 'saya', 'komplain', 'dan', 'marah', 'kalau', 'instagram', 'saya', 'bener', 'bener', 'akan', 'di', 'hapus', 'paksa', 'oleh', 'instagram', 'karena', 'banyak', 'kenangan', 'yang', 'saya', 'simpan', 'di', 'instagram']","['instagram', 'tangguhkan', 'sesi', 'selfi', 'video', 'max', 'hapus', 'permanen', 'instagram', 'ok', 'lakukan', 'selfi', 'alasan', 'memori', 'penuh', 'jaringan', 'kuota', 'bagus', 'memori', 'hapus', 'aplikasi', 'dll', 'seharian', 'selfie', 'video', 'komplain', 'marah', 'instagram', 'bener', 'bener', 'hapus', 'paksa', 'instagram', 'kenangan', 'simpan', 'instagram']",instagram tangguh sesi selfi video max hapus permanen instagram laku selfi alas memori penuh jaring kuota bagus memori hapus aplikasi dll hari selfie video komplain marah instagram bener bener hapus paksa instagram kenang simpan instagram
ini ig kenapa ya tetibaan ngeblank dan saya tidak bisa membuka account saya tolong dong diperbaiki masa account saya hilang apakah akun saya di freeze atau ada kesalahan sistem,ini instagram kenapa ya tetibaan ngeblank dan saya tidak bisa membuka account saya tolong dong diperbaiki masa account saya hilang apakah akun saya di freeze atau ada kesalahan sistem,"['ini', 'instagram', 'kenapa', 'ya', 'tetibaan', 'ngeblank', 'dan', 'saya', 'tidak', 'bisa', 'membuka', 'account', 'saya', 'tolong', 'dong', 'diperbaiki', 'masa', 'account', 'saya', 'hilang', 'apakah', 'akun', 'saya', 'di', 'freeze', 'atau', 'ada', 'kesalahan', 'sistem']","['instagram', 'ya', 'tetibaan', 'ngeblank', 'membuka', 'account', 'tolong', 'diperbaiki', 'account', 'hilang', 'akun', 'freeze', 'kesalahan', 'sistem']",instagram tetibaan ngeblank buka account tolong baik account hilang akun freeze salah sistem
aplikasi sangat membantu saya untuk belajar membuat beberapa hal yg baik misalnya edit foto dan musik dan juga video dan lebih baik nya adalah terkonek lansung ke facebook saya terima kasih,aplikasi sangat membantu saya untuk belajar membuat beberapa hal yang baik misalnya edit foto dan musik dan juga video dan lebih baik nya adalah terkonek lansung ke facebook saya terima kasih,"['aplikasi', 'sangat', 'membantu', 'saya', 'untuk', 'belajar', 'membuat', 'beberapa', 'hal', 'yang', 'baik', 'misalnya', 'edit', 'foto', 'dan', 'musik', 'dan', 'juga', 'video', 'dan', 'lebih', 'baik', 'nya', 'adalah', 'terkonek', 'lansung', 'ke', 'facebook', 'saya', 'terima', 'kasih']","['aplikasi', 'membantu', 'belajar', 'edit', 'foto', 'musik', 'video', 'nya', 'terkonek', 'lansung', 'facebook', 'terima', 'kasih']",aplikasi bantu ajar edit foto musik video nya terkonek lansung facebook terima kasih
untuk aplikasi udah bagus tapi tolong benerin lagi ada beberapa bug dibagian chat yg mana pas share reals yg ditambahin catatan itu kadang realsnya gak ada kekirim malah teks catatannya aja sama kadang teks ngilang tapi di chat orang lain ada gitu sama klo buat next update tolong tambahin status kayak teman buat yg udah follow follback kayak di apk sebelah,untuk aplikasi udah bagus tapi tolong benerin lagi ada beberapa bug dibagian chat yang mana saat share reals yang ditambahin catatan itu kadang realsnya tidak ada kekirim malah teks catatannya aja sama kadang teks ngilang tapi di chat orang lain ada gitu sama kalau buat next update tolong tambahin status kayak teman buat yang udah follow follback kayak di aplikasi sebelah,"['untuk', 'aplikasi', 'udah', 'bagus', 'tapi', 'tolong', 'benerin', 'lagi', 'ada', 'beberapa', 'bug', 'dibagian', 'chat', 'yang', 'mana', 'saat', 'share', 'reals', 'yang', 'ditambahin', 'catatan', 'itu', 'kadang', 'realsnya', 'tidak', 'ada', 'kekirim', 'malah', 'teks', 'catatannya', 'aja', 'sama', 'kadang', 'teks', 'ngilang', 'tapi', 'di', 'chat', 'orang', 'lain', 'ada', 'gitu', 'sama', 'kalau', 'buat', 'next', 'update', 'tolong', 'tambahin', 'status', 'kayak', 'teman', 'buat', 'yang', 'udah', 'follow', 'follback', 'kayak', 'di', 'aplikasi', 'sebelah']","['aplikasi', 'udah', 'bagus', 'tolong', 'benerin', 'bug', 'dibagian', 'chat', 'share', 'reals', 'ditambahin', 'catatan', 'kadang', 'realsnya', 'kekirim', 'teks', 'catatannya', 'aja', 'kadang', 'teks', 'ngilang', 'chat', 'orang', 'gitu', 'next', 'update', 'tolong', 'tambahin', 'status', 'kayak', 'teman', 'udah', 'follow', 'follback', 'kayak', 'aplikasi', 'sebelah']",aplikasi udah bagus tolong benerin bug bagi chat share reals ditambahin catat kadang realsnya kirim teks catat aja kadang teks ngilang chat orang gitu next update tolong tambahin status kayak teman udah follow follback kayak aplikasi belah
min ini saya gk bisa login karna akun saya diganti org email beserta nomor hp nya itu giman ayak tapi nomor saya masi bisa menerima code nya tapi pas dimasukin login di ig layar putih semua knp ya,min ini saya tidak bisa login karena akun saya diganti orang email beserta nomor hp nya itu giman ayak tapi nomor saya masi bisa menerima code nya tapi saat dimasukin login di instagram layar putih semua kenapa ya,"['min', 'ini', 'saya', 'tidak', 'bisa', 'login', 'karena', 'akun', 'saya', 'diganti', 'orang', 'email', 'beserta', 'nomor', 'hp', 'nya', 'itu', 'giman', 'ayak', 'tapi', 'nomor', 'saya', 'masi', 'bisa', 'menerima', 'code', 'nya', 'tapi', 'saat', 'dimasukin', 'login', 'di', 'instagram', 'layar', 'putih', 'semua', 'kenapa', 'ya']","['min', 'login', 'akun', 'diganti', 'orang', 'email', 'beserta', 'nomor', 'hp', 'nya', 'giman', 'ayak', 'nomor', 'masi', 'menerima', 'code', 'nya', 'dimasukin', 'login', 'instagram', 'layar', 'putih', 'ya']",min login akun ganti orang email serta nomor nya gim ayak nomor mas terima code nya dimasukin login instagram layar putih
tidak bisa menambahkan lagu di story ketika mencoba memulai lagu langsung muncul tulisan terjadi kesalahan kemudian force close,tidak bisa menambahkan lagu di story ketika mencoba memulai lagu langsung muncul tulisan terjadi kesalahan kemudian force close,"['tidak', 'bisa', 'menambahkan', 'lagu', 'di', 'story', 'ketika', 'mencoba', 'memulai', 'lagu', 'langsung', 'muncul', 'tulisan', 'terjadi', 'kesalahan', 'kemudian', 'force', 'close']","['lagu', 'story', 'mencoba', 'lagu', 'langsung', 'muncul', 'tulisan', 'kesalahan', 'force', 'close']",lagu story coba lagu langsung muncul tulis salah force close
akun ig ku juga hilang dan tidak bisa di login ulang sekarang bikin lagi malah gabisa liat profil sendiri aneh bgt tiap di klik profil aplikasi telsh berhenti,akun instagram ku juga hilang dan tidak bisa di login ulang sekarang bikin lagi malah melihat profil sendiri aneh banget setiap di klik profil aplikasi telsh berhenti,"['akun', 'instagram', 'ku', 'juga', 'hilang', 'dan', 'tidak', 'bisa', 'di', 'login', 'ulang', 'sekarang', 'bikin', 'lagi', 'malah', 'melihat', 'profil', 'sendiri', 'aneh', 'banget', 'setiap', 'di', 'klik', 'profil', 'aplikasi', 'telsh', 'berhenti']","['akun', 'instagram', 'ku', 'hilang', 'login', 'ulang', 'bikin', 'profil', 'aneh', 'banget', 'klik', 'profil', 'aplikasi', 'telsh', 'berhenti']",akun instagram hilang login ulang bikin profil aneh banget klik profil aplikasi telsh henti
paling gasuka kalau pas update tapi bugnya malah makin nambah itu masalah akun yang tiba tiba ilang masih ada aja terus sekarang ada bug aneh lagi kayak pas di beranda aman aman aja tapi pas ke menu profil malah force close kenapa ya,paling gasuka kalau saat update tapi bugnya malah makin tambah itu masalah akun yang tiba tiba hilang masih ada aja terus sekarang ada bug aneh lagi kayak saat di beranda aman aman aja tapi saat ke menu profil malah force close kenapa ya,"['paling', 'gasuka', 'kalau', 'saat', 'update', 'tapi', 'bugnya', 'malah', 'makin', 'tambah', 'itu', 'masalah', 'akun', 'yang', 'tiba', 'tiba', 'hilang', 'masih', 'ada', 'aja', 'terus', 'sekarang', 'ada', 'bug', 'aneh', 'lagi', 'kayak', 'saat', 'di', 'beranda', 'aman', 'aman', 'aja', 'tapi', 'saat', 'ke', 'menu', 'profil', 'malah', 'force', 'close', 'kenapa', 'ya']","['gasuka', 'update', 'bugnya', 'akun', 'hilang', 'aja', 'bug', 'aneh', 'kayak', 'beranda', 'aman', 'aman', 'aja', 'menu', 'profil', 'force', 'close', 'ya']",gasuka update bugnya akun hilang aja bug aneh kayak beranda aman aman aja menu profil force close
aplikasi gajelas sering banyak bug atau lain sebagainya kadang mau masuk ke akun juga gabisa padahal sandinya sudah benar dudah saya coba lupa kata sandi dengan akun email yang terkait dengan akunnya masih aja gabisa pake no hp yg sudah terkait dengan akun instagramnya masih aja gabisa juga udh dicek bolak balik padahal bener dan terkait akunnya dengan akun instagram saya dan sandi sandi itu saya selalu simpan beserta usernamenya di catatan saya masih aja gabisa padahal sudah benar dgn,aplikasi sering banyak bug atau lain sebagainya kadang mau masuk ke akun juga padahal sandinya sudah benar dudah saya coba lupa kata sandi dengan akun email yang terkait dengan akunnya masih aja pake no hp yang sudah terkait dengan akun instagramnya masih aja juga sudah dicek bolak balik padahal bener dan terkait akunnya dengan akun instagram saya dan sandi sandi itu saya selalu simpan beserta usernamenya di catatan saya masih aja padahal sudah benar dengan,"['aplikasi', 'sering', 'banyak', 'bug', 'atau', 'lain', 'sebagainya', 'kadang', 'mau', 'masuk', 'ke', 'akun', 'juga', 'padahal', 'sandinya', 'sudah', 'benar', 'dudah', 'saya', 'coba', 'lupa', 'kata', 'sandi', 'dengan', 'akun', 'email', 'yang', 'terkait', 'dengan', 'akunnya', 'masih', 'aja', 'pake', 'no', 'hp', 'yang', 'sudah', 'terkait', 'dengan', 'akun', 'instagramnya', 'masih', 'aja', 'juga', 'sudah', 'dicek', 'bolak', 'balik', 'padahal', 'bener', 'dan', 'terkait', 'akunnya', 'dengan', 'akun', 'instagram', 'saya', 'dan', 'sandi', 'sandi', 'itu', 'saya', 'selalu', 'simpan', 'beserta', 'usernamenya', 'di', 'catatan', 'saya', 'masih', 'aja', 'padahal', 'sudah', 'benar', 'dengan']","['aplikasi', 'bug', 'kadang', 'masuk', 'akun', 'sandinya', 'dudah', 'coba', 'lupa', 'sandi', 'akun', 'email', 'terkait', 'akunnya', 'aja', 'pake', 'no', 'hp', 'terkait', 'akun', 'instagramnya', 'aja', 'dicek', 'bolak', 'bener', 'terkait', 'akunnya', 'akun', 'instagram', 'sandi', 'sandi', 'simpan', 'beserta', 'usernamenya', 'catatan', 'aja']",aplikasi bug kadang masuk akun sandi dudah coba lupa sandi akun email kait akun aja pake kait akun instagramnya aja cek bolak bener kait akun akun instagram sandi sandi simpan serta usernamenya catat aja
tolong di perbaiki ada bug mau gepost pas dipake kan lagi layar gak bisa di sentu dah langsung keluar dari ig muncul peringatan bug mohon segera di perbaiki,tolong di perbaiki ada bug mau gepost saat dipake kan lagi layar tidak bisa di sentu dah langsung keluar dari instagram muncul peringatan bug mohon segera di perbaiki,"['tolong', 'di', 'perbaiki', 'ada', 'bug', 'mau', 'gepost', 'saat', 'dipake', 'kan', 'lagi', 'layar', 'tidak', 'bisa', 'di', 'sentu', 'dah', 'langsung', 'keluar', 'dari', 'instagram', 'muncul', 'peringatan', 'bug', 'mohon', 'segera', 'di', 'perbaiki']","['tolong', 'perbaiki', 'bug', 'gepost', 'dipake', 'layar', 'sentu', 'dah', 'langsung', 'instagram', 'muncul', 'peringatan', 'bug', 'mohon', 'perbaiki']",tolong baik bug gepost dipake layar sentu dah langsung instagram muncul ingat bug mohon baik
setelah update makin bagus tapi ada kendala saat lihat unggahan orang malah keluar sendiri padahal jaringannya bagus tolong diperbaiki kasih bintang dulu ya semuanya udah bagus,setelah update makin bagus tapi ada kendala saat lihat unggahan orang malah keluar sendiri padahal jaringannya bagus tolong diperbaiki kasih bintang dulu ya semuanya udah bagus,"['setelah', 'update', 'makin', 'bagus', 'tapi', 'ada', 'kendala', 'saat', 'lihat', 'unggahan', 'orang', 'malah', 'keluar', 'sendiri', 'padahal', 'jaringannya', 'bagus', 'tolong', 'diperbaiki', 'kasih', 'bintang', 'dulu', 'ya', 'semuanya', 'udah', 'bagus']","['update', 'bagus', 'kendala', 'lihat', 'unggahan', 'orang', 'jaringannya', 'bagus', 'tolong', 'diperbaiki', 'kasih', 'bintang', 'ya', 'udah', 'bagus']",update bagus kendala lihat unggah orang jaring bagus tolong baik kasih bintang udah bagus
saya masih bingung mengapa ketika saya membuka profil ig saya sendiri terjadi bug ketika saya restart pun tetap tulisan bug dan di suruh perbarui saya cek tidak ada update dari play store sangat merugikan,saya masih bingung mengapa ketika saya membuka profil instagram saya sendiri terjadi bug ketika saya restart pun tetap tulisan bug dan di suruh perbarui saya cek tidak ada update dari play store sangat merugikan,"['saya', 'masih', 'bingung', 'mengapa', 'ketika', 'saya', 'membuka', 'profil', 'instagram', 'saya', 'sendiri', 'terjadi', 'bug', 'ketika', 'saya', 'restart', 'pun', 'tetap', 'tulisan', 'bug', 'dan', 'di', 'suruh', 'perbarui', 'saya', 'cek', 'tidak', 'ada', 'update', 'dari', 'play', 'store', 'sangat', 'merugikan']","['bingung', 'membuka', 'profil', 'instagram', 'bug', 'restart', 'tulisan', 'bug', 'suruh', 'perbarui', 'cek', 'update', 'play', 'store', 'merugikan']",bingung buka profil instagram bug restart tulis bug suruh baru cek update play store rugi
aneh aplikasi suka tiba tiba keluar sendiri ini kenapa ya syaa kira karna belm di update taunya setelah di update pun sama saja makin males pake app nya setelah dibeli sma meta emang ig makin kesini makin downgrade,aneh aplikasi suka tiba tiba keluar sendiri ini kenapa ya syaa kira karena belm di update taunya setelah di update pun sama saja makin malas pake aplikasi nya setelah dibeli sma meta memang instagram makin kesini makin downgrade,"['aneh', 'aplikasi', 'suka', 'tiba', 'tiba', 'keluar', 'sendiri', 'ini', 'kenapa', 'ya', 'syaa', 'kira', 'karena', 'belm', 'di', 'update', 'taunya', 'setelah', 'di', 'update', 'pun', 'sama', 'saja', 'makin', 'malas', 'pake', 'aplikasi', 'nya', 'setelah', 'dibeli', 'sma', 'meta', 'memang', 'instagram', 'makin', 'kesini', 'makin', 'downgrade']","['aneh', 'aplikasi', 'suka', 'ya', 'syaa', 'belm', 'update', 'taunya', 'update', 'malas', 'pake', 'aplikasi', 'nya', 'dibeli', 'sma', 'meta', 'instagram', 'kesini', 'downgrade']",aneh aplikasi suka syaa belm update tau update malas pake aplikasi nya beli sma meta instagram kesini downgrade
pas mencet profil malah keluar sendiri pas mau nambahin musik di catatan ig malah gabisa malah keluar sendiri tulisannya maaf terjadi kesalahan tolong diperbaiki,saat mencet profil malah keluar sendiri saat mau nambahin musik di catatan instagram malah malah keluar sendiri tulisannya maaf terjadi kesalahan tolong diperbaiki,"['saat', 'mencet', 'profil', 'malah', 'keluar', 'sendiri', 'saat', 'mau', 'nambahin', 'musik', 'di', 'catatan', 'instagram', 'malah', 'malah', 'keluar', 'sendiri', 'tulisannya', 'maaf', 'terjadi', 'kesalahan', 'tolong', 'diperbaiki']","['mencet', 'profil', 'nambahin', 'musik', 'catatan', 'instagram', 'tulisannya', 'maaf', 'kesalahan', 'tolong', 'diperbaiki']",mencet profil nambahin musik catat instagram tulis maaf salah tolong baik
update bagus tapi sejak siang ini saya tidak bisa meng upload story dengan m menambahkan lagu ke dalam story tersebut ditambah untuk reload konten seperti reels foto cukup lama mohon bantuan dari pihak pengembang untuk dapat melakukan evaluasi permasalahan ini,update bagus tapi sejak siang ini saya tidak bisa meng upload story dengan m menambahkan lagu ke dalam story tersebut ditambah untuk reload konten seperti reels foto cukup lama mohon bantuan dari pihak pengembang untuk dapat melakukan evaluasi permasalahan ini,"['update', 'bagus', 'tapi', 'sejak', 'siang', 'ini', 'saya', 'tidak', 'bisa', 'meng', 'upload', 'story', 'dengan', 'm', 'menambahkan', 'lagu', 'ke', 'dalam', 'story', 'tersebut', 'ditambah', 'untuk', 'reload', 'konten', 'seperti', 'reels', 'foto', 'cukup', 'lama', 'mohon', 'bantuan', 'dari', 'pihak', 'pengembang', 'untuk', 'dapat', 'melakukan', 'evaluasi', 'permasalahan', 'ini']","['update', 'bagus', 'siang', 'meng', 'upload', 'story', 'm', 'lagu', 'story', 'ditambah', 'reload', 'konten', 'reels', 'foto', 'mohon', 'bantuan', 'pengembang', 'evaluasi', 'permasalahan']",update bagus siang meng upload story lagu story tambah reload konten reels foto mohon bantu kembang evaluasi masalah
instagram account saya kenapa kok malah gak bisa masuk ke beranda profil malah langsung keluar kalau beranda liat foto orang lain bisa tapi beranda profil sendiri kenapa gak bisa terus tiba tiba keluar aplikasi saya coba dah bersih cache ama install ulang tetap sama terus juga updet account saya agak beberapa fitur yang gak bisa sayaa pake,instagram account saya kenapa kok malah tidak bisa masuk ke beranda profil malah langsung keluar kalau beranda melihat foto orang lain bisa tapi beranda profil sendiri kenapa tidak bisa terus tiba tiba keluar aplikasi saya coba dah bersih cache sama install ulang tetap sama terus juga updet account saya agak beberapa fitur yang tidak bisa sayaa pake,"['instagram', 'account', 'saya', 'kenapa', 'kok', 'malah', 'tidak', 'bisa', 'masuk', 'ke', 'beranda', 'profil', 'malah', 'langsung', 'keluar', 'kalau', 'beranda', 'melihat', 'foto', 'orang', 'lain', 'bisa', 'tapi', 'beranda', 'profil', 'sendiri', 'kenapa', 'tidak', 'bisa', 'terus', 'tiba', 'tiba', 'keluar', 'aplikasi', 'saya', 'coba', 'dah', 'bersih', 'cache', 'sama', 'install', 'ulang', 'tetap', 'sama', 'terus', 'juga', 'updet', 'account', 'saya', 'agak', 'beberapa', 'fitur', 'yang', 'tidak', 'bisa', 'sayaa', 'pake']","['instagram', 'account', 'masuk', 'beranda', 'profil', 'langsung', 'beranda', 'foto', 'orang', 'beranda', 'profil', 'aplikasi', 'coba', 'dah', 'bersih', 'cache', 'install', 'ulang', 'updet', 'account', 'fitur', 'sayaa', 'pake']",instagram account masuk beranda profil langsung beranda foto orang beranda profil aplikasi coba dah bersih cache install ulang updet account fitur sayaa pake
tooo much bug begitu buka aplikasi langsung tertutup otomatis muncul peringatan bug dan perintah untuk update aplikasi ketika muncul pembaharuan berikutnya tapi pembaharuannya gak muncul muncul kocak,tooo much bug begitu buka aplikasi langsung tertutup otomatis muncul peringatan bug dan perintah untuk update aplikasi ketika muncul pembaharuan berikutnya tapi pembaharuannya tidak muncul muncul kocak,"['tooo', 'much', 'bug', 'begitu', 'buka', 'aplikasi', 'langsung', 'tertutup', 'otomatis', 'muncul', 'peringatan', 'bug', 'dan', 'perintah', 'untuk', 'update', 'aplikasi', 'ketika', 'muncul', 'pembaharuan', 'berikutnya', 'tapi', 'pembaharuannya', 'tidak', 'muncul', 'muncul', 'kocak']","['tooo', 'much', 'bug', 'buka', 'aplikasi', 'langsung', 'tertutup', 'otomatis', 'muncul', 'peringatan', 'bug', 'perintah', 'update', 'aplikasi', 'muncul', 'pembaharuan', 'pembaharuannya', 'muncul', 'muncul', 'kocak']",tooo much bug buka aplikasi langsung tutup otomatis muncul ingat bug perintah update aplikasi muncul baharu baharu muncul muncul kocak
